utc,obssec,lat,long,altitude,vel_n(NED),vel_e(NED),vel_d(NED)
2026-02-06 11:20:4.710,472820.600000,33.598279320,73.138897350,434.036,0.075774,0.279639,0.194382
2026-02-06 11:20:4.981,472820.900000,33.598278520,73.138894840,433.766,0.107292,0.048425,0.402952
2026-02-06 11:20:5.156,472821.000000,33.598279330,73.138898270,433.428,0.064325,-0.046913,0.092677
2026-02-06 11:20:5.351,472821.200000,33.598280190,73.138901050,433.076,0.047874,-0.046279,0.152303
2026-02-06 11:20:5.538,472821.400000,33.598279600,73.138901030,432.863,-0.031533,-0.030217,0.404687
2026-02-06 11:20:5.695,472821.600000,33.598281180,73.138901010,433.119,0.088304,0.017449,-0.067043
2026-02-06 11:20:5.790,472821.700000,33.598281750,73.138902150,433.062,-0.072412,-0.228976,-0.153063
2026-02-06 11:20:6.097,472822.000000,33.598281410,73.138900670,432.939,-0.035139,-0.245929,-0.056857
2026-02-06 11:20:6.253,472822.100000,33.598282620,73.138903420,432.560,0.011622,0.083149,0.133058
2026-02-06 11:20:6.403,472822.300000,33.598282370,73.138905980,432.585,-0.026581,0.074228,0.114801
2026-02-06 11:20:6.554,472822.400000,33.598281490,73.138906430,432.581,-0.043637,0.147726,-0.021189
2026-02-06 11:20:6.761,472822.600000,33.598280770,73.138909940,432.703,0.011380,-0.081687,-0.368187
2026-02-06 11:20:6.953,472822.800000,33.598281040,73.138910470,432.518,0.043332,-0.139540,0.038320
2026-02-06 11:20:7.113,472823.000000,33.598281680,73.138913210,432.476,-0.033585,0.103185,0.022289
2026-02-06 11:20:7.240,472823.100000,33.598311310,73.138958230,432.797,0.018467,-0.157506,-0.042606
2026-02-06 11:20:7.306,472823.200000,33.598280670,73.138914260,432.368,0.038255,-0.067293,0.491587
2026-02-06 11:20:7.576,472823.400000,33.598282930,73.138915560,432.343,0.066129,0.268150,-0.254874
2026-02-06 11:20:7.624,472823.500000,33.598281620,73.138915820,432.129,0.048202,0.281181,-0.188787
2026-02-06 11:20:7.687,472823.600000,33.598282470,73.138917220,431.837,0.073617,0.055135,0.010589
2026-02-06 11:20:7.815,472823.700000,33.598282580,73.138918190,431.681,-0.037492,0.031209,-0.307294
2026-02-06 11:20:7.990,472823.900000,33.598284940,73.138922870,431.376,0.034080,0.175850,-0.044494
2026-02-06 11:20:8.166,472824.000000,33.598294430,73.138934990,432.862,-0.104044,0.044457,0.317973
2026-02-06 11:20:8.343,472824.200000,33.598283910,73.138918380,432.129,0.016711,0.129333,0.265854
2026-02-06 11:20:8.533,472824.400000,33.598282920,73.138917160,432.770,-0.048437,0.017942,-0.220598
2026-02-06 11:20:8.726,472824.600000,33.598279730,73.138913450,432.890,0.067378,0.077794,-0.267327
2026-02-06 11:20:8.860,472824.700000,33.598281780,73.138916290,432.711,-0.033106,-0.028632,-0.074346
2026-02-06 11:20:9.028,472824.900000,33.598283840,73.138916280,432.120,0.061508,0.019278,0.292902
2026-02-06 11:20:9.189,472825.100000,33.598284430,73.138918760,432.593,0.030902,-0.032501,-0.091370
2026-02-06 11:20:9.412,472825.300000,33.598285380,73.138918240,432.686,-0.020594,0.115202,-0.205715
2026-02-06 11:20:9.588,472825.500000,33.598285480,73.138919440,432.321,-0.170405,0.000572,-0.412578
2026-02-06 11:20:9.778,472825.600000,33.598285840,73.138919490,432.174,0.046630,0.050572,0.191690
2026-02-06 11:20:9.941,472825.800000,33.598287020,73.138919010,432.002,-0.079492,-0.041161,0.140779
2026-02-06 11:20:10.097,472826.000000,33.598287470,73.138916210,432.216,-0.128950,-0.019906,-0.116938
2026-02-06 11:20:10.272,472826.100000,33.598287620,73.138917310,432.197,0.018697,-0.174933,0.377421
2026-02-06 11:20:10.451,472826.300000,33.598286880,73.138912940,432.762,0.084443,0.102185,0.126302
2026-02-06 11:20:10.608,472826.500000,33.598284680,73.138910330,433.292,0.015537,0.002081,-0.071254
2026-02-06 11:20:10.731,472826.600000,33.598286520,73.138874140,435.326,-0.048233,-0.026752,-0.124250
2026-02-06 11:20:10.831,472826.700000,33.598286320,73.138911860,433.005,-0.059976,0.068263,0.136356
2026-02-06 11:20:10.906,472826.800000,33.598286310,73.138913930,432.972,-0.033564,-0.043223,-0.026460
2026-02-06 11:20:11.069,472826.900000,33.598286270,73.138912910,432.831,0.053546,-0.019092,-0.108183
2026-02-06 11:20:11.113,472827.000000,33.598285350,73.138914040,432.714,-0.048480,-0.001672,-0.132721
2026-02-06 11:20:11.197,472827.100000,33.598287080,73.138918000,432.812,0.048359,0.043209,0.119592
2026-02-06 11:20:11.356,472827.200000,33.598288990,73.138921580,432.628,0.128583,0.236204,0.492669
2026-02-06 11:20:11.402,472827.300000,33.598289520,73.138923340,432.260,0.072429,0.083244,0.060776
2026-02-06 11:20:11.484,472827.400000,33.598289970,73.138923670,432.357,0.039718,-0.190490,0.078558
2026-02-06 11:20:11.622,472827.500000,33.598288900,73.138923490,432.783,-0.131323,-0.096833,-0.146244
2026-02-06 11:20:11.724,472827.600000,33.598286360,73.138919630,433.070,0.100790,0.065268,0.043209
2026-02-06 11:20:11.784,472827.700000,33.598285450,73.138922320,433.041,-0.108809,0.187689,-0.011250
2026-02-06 11:20:11.982,472827.900000,33.598286310,73.138925920,432.715,-0.145070,-0.003603,-0.435936
2026-02-06 11:20:12.167,472828.000000,33.598286740,73.138926240,433.119,-0.108798,-0.095679,-0.340528
2026-02-06 11:20:12.225,472828.100000,33.598288560,73.138929150,433.024,0.069060,0.095438,-0.120176
2026-02-06 11:20:12.340,472828.200000,33.598287590,73.138929210,433.065,0.016049,0.114853,0.236248
2026-02-06 11:20:12.495,472828.300000,33.598287300,73.138929670,432.957,-0.016925,-0.111291,-0.107597
2026-02-06 11:20:12.609,472828.500000,33.598286740,73.138926990,433.040,0.014652,-0.194781,0.196848
2026-02-06 11:20:12.718,472828.600000,33.598284590,73.138924850,433.447,-0.036825,0.018832,-0.216671
2026-02-06 11:20:12.849,472828.700000,33.598284490,73.138925010,433.380,-0.040850,-0.271878,0.021268
2026-02-06 11:20:13.014,472828.900000,33.598285550,73.138924280,433.526,-0.143863,-0.125358,-0.154738
2026-02-06 11:20:13.101,472829.000000,33.598285160,73.138923780,433.615,-0.161562,-0.153243,0.134614
2026-02-06 11:20:13.221,472829.100000,33.598284730,73.138924890,433.689,0.025627,0.087131,0.321971
2026-02-06 11:20:13.325,472829.200000,33.598284910,73.138927520,433.565,-0.052906,-0.092462,-0.032970
2026-02-06 11:20:13.434,472829.300000,33.598285330,73.138928970,433.591,0.043702,0.070150,0.086420
2026-02-06 11:20:13.626,472829.500000,33.598284790,73.138929720,433.423,-0.110701,-0.066554,-0.115370
2026-02-06 11:20:13.729,472829.600000,33.598283630,73.138928500,433.699,0.004873,-0.117742,-0.072771
2026-02-06 11:20:13.830,472829.700000,33.598285340,73.138930500,433.814,0.147929,0.170826,0.385808
2026-02-06 11:20:13.894,472829.800000,33.598284800,73.138932090,433.812,-0.025701,0.330447,0.049137
2026-02-06 11:20:13.993,472829.900000,33.598284150,73.138933010,433.881,-0.097567,-0.189589,0.303825
2026-02-06 11:20:14.106,472830.000000,33.598285380,73.138933200,433.871,0.061050,0.031814,-0.295911
2026-02-06 11:20:14.248,472830.100000,33.598286210,73.138936950,433.739,0.008200,0.089366,0.037617
2026-02-06 11:20:14.357,472830.200000,33.598286160,73.138936310,433.729,-0.043673,0.079390,-0.089806
2026-02-06 11:20:14.472,472830.300000,33.598285730,73.138934690,433.831,0.066094,-0.043502,0.065910
2026-02-06 11:20:14.597,472830.500000,33.598285300,73.138933900,433.917,0.057515,0.062888,0.144601
2026-02-06 11:20:14.684,472830.600000,33.598283950,73.138933570,434.158,0.199309,0.113710,0.194224
2026-02-06 11:20:14.851,472830.700000,33.598282510,73.138933540,434.302,-0.116737,-0.082576,0.018587
2026-02-06 11:20:14.945,472830.800000,33.598280610,73.138931490,434.219,0.060094,-0.029945,-0.077196
2026-02-06 11:20:15.223,472831.100000,33.598278480,73.138928600,434.897,-0.048003,-0.034499,0.050108
2026-02-06 11:20:15.395,472831.300000,33.598279580,73.138929160,435.072,0.050223,-0.038663,0.331476
2026-02-06 11:20:15.502,472831.400000,33.598279860,73.138928130,435.572,0.006263,0.147086,-0.165169
2026-02-06 11:20:15.650,472831.500000,33.598281290,73.138930190,435.538,0.030857,-0.066973,-0.118730
2026-02-06 11:20:15.821,472831.700000,33.598280220,73.138927800,435.521,-0.022215,-0.208296,-0.098896
2026-02-06 11:20:15.997,472831.900000,33.598279330,73.138928620,435.869,0.105665,0.095191,0.020920
2026-02-06 11:20:16.277,472832.100000,33.598277480,73.138926770,436.112,-0.090244,0.133927,0.232971
2026-02-06 11:20:16.458,472832.300000,33.598278680,73.138926370,436.366,0.119212,-0.056557,0.119028
2026-02-06 11:20:16.537,472832.400000,33.598278600,73.138924490,436.612,0.237880,-0.026405,-0.022838
2026-02-06 11:20:16.622,472832.500000,33.598278930,73.138926050,436.292,0.082133,0.292757,0.074640
2026-02-06 11:20:16.823,472832.700000,33.598279690,73.138929060,436.004,0.164209,0.100991,0.315427
2026-02-06 11:20:16.984,472832.900000,33.598281460,73.138929860,436.414,-0.020391,0.090776,0.033374
2026-02-06 11:20:17.149,472833.000000,33.598282330,73.138930230,436.443,0.004733,0.039004,-0.168694
2026-02-06 11:20:17.280,472833.100000,33.598282130,73.138929090,436.479,-0.093655,-0.017735,-0.161300
2026-02-06 11:20:17.415,472833.300000,33.598297230,73.138945120,433.228,0.038493,-0.007544,-0.232936
2026-02-06 11:20:17.559,472833.400000,33.598282960,73.138931720,435.930,0.113773,-0.143611,0.069515
2026-02-06 11:20:17.751,472833.600000,33.598282470,73.138927160,435.945,-0.066921,0.083835,0.192764
2026-02-06 11:20:17.896,472833.800000,33.598280480,73.138927700,435.834,0.032070,0.008821,0.022802
2026-02-06 11:20:18.055,472833.900000,33.598280670,73.138928070,435.741,-0.031563,0.144491,-0.116217
2026-02-06 11:20:18.228,472834.100000,33.598278030,73.138925070,435.827,0.056874,0.226009,-0.159193
2026-02-06 11:20:18.389,472834.300000,33.598280190,73.138924540,435.757,0.039541,0.009458,0.243138
2026-02-06 11:20:18.547,472834.400000,33.598280910,73.138922720,435.899,-0.064159,-0.173034,-0.016405
2026-02-06 11:20:18.626,472834.500000,33.598280310,73.138922010,435.877,0.051642,0.160744,0.397296
2026-02-06 11:20:18.690,472834.600000,33.598280180,73.138923090,435.858,0.069072,0.131941,-0.401082
2026-02-06 11:20:18.820,472834.700000,33.598277690,73.138918750,436.302,-0.072692,-0.095045,0.191462
2026-02-06 11:20:18.944,472834.800000,33.598277290,73.138917890,436.303,0.069116,-0.075804,0.316991
2026-02-06 11:20:19.090,472835.000000,33.598280430,73.138917340,435.673,-0.005576,0.149115,-0.241289
2026-02-06 11:20:19.231,472835.100000,33.598281420,73.138916500,435.929,-0.096700,0.034322,-0.166464
2026-02-06 11:20:19.364,472835.200000,33.598281590,73.138915410,435.948,-0.059090,-0.074209,-0.085415
2026-02-06 11:20:19.517,472835.400000,33.598280710,73.138913760,435.663,-0.095202,0.080936,-0.005990
2026-02-06 11:20:19.744,472835.600000,33.598278120,73.138913110,435.571,-0.088402,-0.033518,-0.093316
2026-02-06 11:20:19.867,472835.700000,33.598276420,73.138909170,435.578,0.080171,-0.092307,-0.151353
2026-02-06 11:20:20.025,472835.900000,33.598275870,73.138901770,435.843,0.009213,0.037606,-0.027964
2026-02-06 11:20:20.152,472836.000000,33.598273830,73.138900480,435.918,-0.085139,-0.274795,-0.166892
2026-02-06 11:20:20.343,472836.200000,33.598274060,73.138901570,435.294,0.016139,-0.024575,0.496210
2026-02-06 11:20:20.541,472836.400000,33.598265640,73.138912090,428.984,-0.090557,-0.094921,-0.104726
2026-02-06 11:20:20.696,472836.600000,33.598272200,73.138902210,434.676,0.064310,-0.049988,-0.021177
2026-02-06 11:20:20.837,472836.700000,33.598270110,73.138898270,434.868,0.102078,0.048963,-0.177960
2026-02-06 11:20:20.901,472836.800000,33.598269650,73.138896370,434.680,0.105336,-0.148639,0.090829
2026-02-06 11:20:21.147,472837.000000,33.598268330,73.138892120,434.810,-0.152004,-0.150894,0.121217
2026-02-06 11:20:21.298,472837.200000,33.598268830,73.138892540,434.602,0.083464,-0.005274,-0.060661
2026-02-06 11:20:21.663,472837.500000,33.598271950,73.138893590,434.313,-0.003006,0.118452,-0.166657
2026-02-06 11:20:21.821,472837.700000,33.598272790,73.138893490,434.823,-0.000120,0.088160,0.041412
2026-02-06 11:20:22.107,472838.000000,33.598269710,73.138892690,435.073,0.050501,-0.040927,-0.029594
2026-02-06 11:20:22.220,472838.100000,33.598268380,73.138892250,434.993,-0.094262,-0.075622,0.071909
2026-02-06 11:20:22.298,472838.200000,33.598268970,73.138893620,434.838,-0.042099,-0.026560,-0.184753
2026-02-06 11:20:22.519,472838.400000,33.598268300,73.138893000,434.739,0.097496,0.062374,0.042498
2026-02-06 11:20:22.646,472838.500000,33.598269170,73.138892750,434.387,0.085592,-0.013666,0.462643
2026-02-06 11:20:22.757,472838.600000,33.598271710,73.138898480,433.634,0.013140,0.387158,0.073965
2026-02-06 11:20:22.852,472838.700000,33.598270930,73.138897980,433.743,0.004072,-0.148208,0.338972
2026-02-06 11:20:22.900,472838.800000,33.598271230,73.138899280,433.665,0.177446,0.122562,0.161885
2026-02-06 11:20:23.027,472838.900000,33.598270310,73.138896950,434.032,0.132411,0.244839,0.366659
2026-02-06 11:20:23.251,472839.100000,33.598272140,73.138903040,433.552,0.050265,0.054541,0.179461
2026-02-06 11:20:23.395,472839.300000,33.598272130,73.138902440,433.265,0.012952,0.037170,-0.081474
2026-02-06 11:20:23.520,472839.400000,33.598274140,73.138902860,432.958,0.039438,-0.084873,-0.108613
2026-02-06 11:20:23.636,472839.500000,33.598275780,73.138906100,432.791,0.058276,-0.136822,-0.106747
2026-02-06 11:20:23.754,472839.600000,33.598276380,73.138907740,432.737,-0.016843,-0.192443,-0.038316
2026-02-06 11:20:23.875,472839.700000,33.598276930,73.138912210,432.311,0.052819,0.075965,0.285080
2026-02-06 11:20:24.014,472839.900000,33.598275400,73.138909910,432.387,-0.112831,-0.127275,-0.411115
2026-02-06 11:20:24.140,472840.000000,33.598276260,73.138912830,432.360,-0.178967,-0.244317,-0.186249
2026-02-06 11:20:24.283,472840.200000,33.598277500,73.138916450,432.153,-0.048325,-0.036819,0.014298
2026-02-06 11:20:24.457,472840.300000,33.598278070,73.138917190,431.995,0.028492,0.148338,0.025485
2026-02-06 11:20:24.595,472840.400000,33.598280170,73.138923100,431.727,-0.064473,0.084579,-0.038712
2026-02-06 11:20:24.777,472840.600000,33.598281010,73.138923030,431.480,-0.004762,-0.027023,0.266430
2026-02-06 11:20:24.934,472840.800000,33.598283360,73.138928670,430.719,0.075628,-0.050551,-0.076601
2026-02-06 11:20:25.045,472840.900000,33.598285810,73.138929760,430.527,-0.063552,-0.063998,-0.125488
2026-02-06 11:20:25.172,472841.000000,33.598284230,73.138927230,430.592,-0.084930,-0.231568,-0.030799
2026-02-06 11:20:25.285,472841.100000,33.598281870,73.138908130,426.236,0.019683,-0.129199,-0.233979
2026-02-06 11:20:25.333,472841.200000,33.598283270,73.138927080,430.795,0.016405,-0.050435,0.189703
2026-02-06 11:20:25.397,472841.300000,33.598284580,73.138929960,430.959,-0.007973,-0.157153,0.264192
2026-02-06 11:20:25.524,472841.400000,33.598284610,73.138927470,431.011,0.028095,0.025427,0.030429
2026-02-06 11:20:25.636,472841.500000,33.598284370,73.138929520,431.101,-0.101895,-0.114354,-0.197088
2026-02-06 11:20:25.779,472841.600000,33.598285410,73.138929540,431.472,0.057146,0.063642,0.014988
2026-02-06 11:20:25.924,472841.800000,33.598285700,73.138928320,431.544,0.125283,-0.049655,0.394408
2026-02-06 11:20:26.179,472842.000000,33.598287150,73.138927330,431.252,0.068049,0.207667,0.022353
2026-02-06 11:20:26.319,472842.200000,33.598286790,73.138925880,431.574,-0.087141,-0.234759,-0.092349
2026-02-06 11:20:26.525,472842.400000,33.598286320,73.138924390,431.620,-0.024921,-0.058022,0.047374
2026-02-06 11:20:26.687,472842.500000,33.598286180,73.138923170,431.625,-0.081397,0.106895,-0.245562
2026-02-06 11:20:26.799,472842.700000,33.598286820,73.138919870,431.942,0.060751,0.001255,0.192588
2026-02-06 11:20:26.899,472842.800000,33.598285990,73.138918060,432.527,-0.004797,0.036916,-0.028219
2026-02-06 11:20:27.006,472842.900000,33.598287800,73.138917720,432.384,-0.023679,-0.179822,0.386918
2026-02-06 11:20:27.131,472843.000000,33.598288650,73.138917130,432.346,-0.019804,-0.058308,0.260725
2026-02-06 11:20:27.228,472843.100000,33.598289810,73.138918140,432.382,0.090836,-0.057576,-0.181170
2026-02-06 11:20:27.290,472843.200000,33.598290620,73.138919140,432.045,-0.090916,-0.136813,-0.042831
2026-02-06 11:20:27.437,472843.300000,33.598289930,73.138918930,431.773,0.123552,-0.091758,0.314744
2026-02-06 11:20:27.575,472843.400000,33.598289830,73.138916560,431.590,-0.085505,0.038552,-0.062172
2026-02-06 11:20:27.703,472843.600000,33.598289930,73.138912320,431.726,0.048049,0.205067,0.124469
2026-02-06 11:20:27.834,472843.700000,33.598290140,73.138912880,431.717,-0.040545,0.008155,0.136717
2026-02-06 11:20:27.943,472843.800000,33.598291340,73.138914420,431.671,0.109983,0.116653,0.292378
2026-02-06 11:20:28.101,472844.000000,33.598294120,73.138918700,431.523,0.000847,-0.069384,-0.033704
2026-02-06 11:20:28.215,472844.100000,33.598294980,73.138919310,431.631,0.132257,0.383471,0.312523
2026-02-06 11:20:28.356,472844.200000,33.598293440,73.138916710,431.802,-0.013436,-0.060364,0.058032
2026-02-06 11:20:28.502,472844.400000,33.598290220,73.138917780,432.347,-0.025077,-0.107850,0.060896
2026-02-06 11:20:28.664,472844.500000,33.598288840,73.138917410,432.571,0.045945,0.124237,-0.212087
2026-02-06 11:20:28.857,472844.700000,33.598287970,73.138914800,432.520,0.100838,0.014843,-0.130798
2026-02-06 11:20:29.080,472844.900000,33.598285000,73.138909500,432.843,0.037422,0.042424,-0.013098
2026-02-06 11:20:29.231,472845.100000,33.598281540,73.138905650,433.090,0.063977,0.121167,-0.279949
2026-02-06 11:20:29.374,472845.200000,33.598279990,73.138903730,433.228,-0.060280,0.041904,-0.069977
2026-02-06 11:20:29.560,472845.400000,33.598278780,73.138902860,434.121,-0.060766,0.114948,0.200887
2026-02-06 11:20:29.709,472845.600000,33.598278250,73.138901000,433.984,-0.127243,-0.311417,0.010650
2026-02-06 11:20:29.884,472845.800000,33.598275720,73.138896120,434.183,-0.105356,-0.074056,-0.281108
2026-02-06 11:20:30.104,472846.000000,33.598274000,73.138894880,434.347,0.118292,0.091036,0.265488
2026-02-06 11:20:30.242,472846.100000,33.598272820,73.138894100,434.187,-0.056583,0.067222,0.080880
2026-02-06 11:20:30.439,472846.300000,33.598274810,73.138896310,434.796,-0.145407,-0.002436,-0.323303
2026-02-06 11:20:30.583,472846.400000,33.598272730,73.138895770,434.762,-0.144515,-0.087227,-0.106451
2026-02-06 11:20:30.758,472846.600000,33.598271110,73.138895930,434.634,0.074465,0.215378,-0.046206
2026-02-06 11:20:30.837,472846.700000,33.598271390,73.138898770,434.412,0.011812,-0.088755,0.027269
2026-02-06 11:20:30.901,472846.800000,33.598271010,73.138898690,434.105,-0.107795,0.109837,-0.195154
2026-02-06 11:20:31.029,472846.900000,33.598272300,73.138899710,433.732,-0.087094,0.106857,-0.225043
2026-02-06 11:20:31.189,472847.100000,33.598270980,73.138894310,433.942,0.093290,0.038329,0.138441
2026-02-06 11:20:31.315,472847.200000,33.598270070,73.138893370,433.989,0.001347,0.187366,-0.385358
2026-02-06 11:20:31.508,472847.400000,33.598273760,73.138897550,433.740,0.067727,0.147523,0.325277
2026-02-06 11:20:31.694,472847.600000,33.598274310,73.138898330,433.553,-0.053622,0.095749,0.202542
2026-02-06 11:20:31.809,472847.700000,33.598274810,73.138897480,433.600,0.029992,-0.125862,0.032798
2026-02-06 11:20:31.933,472847.800000,33.598273200,73.138897310,433.455,0.107442,0.061642,0.093565
2026-02-06 11:20:32.082,472848.000000,33.598273350,73.138895910,433.602,-0.104302,-0.050987,-0.067605
2026-02-06 11:20:32.399,472848.300000,33.598272130,73.138898040,433.310,0.037585,0.170453,0.275468
2026-02-06 11:20:32.584,472848.500000,33.598273830,73.138899270,433.248,0.251501,0.071645,0.132640
2026-02-06 11:20:32.745,472848.600000,33.598275240,73.138899640,432.769,-0.056759,0.221768,0.504722
2026-02-06 11:20:32.858,472848.700000,33.598274930,73.138900940,432.823,0.186531,0.227905,0.265861
2026-02-06 11:20:33.001,472848.900000,33.598275960,73.138904750,432.927,0.159638,0.051324,0.276912
2026-02-06 11:20:33.232,472849.100000,33.598277470,73.138903710,432.486,0.164071,0.199080,-0.123850
2026-02-06 11:20:33.414,472849.300000,33.598278500,73.138904120,432.122,0.059270,0.240814,0.245894
2026-02-06 11:20:33.499,472849.400000,33.598278230,73.138903500,431.913,-0.055743,-0.210268,-0.002921
