12:50.9,454389.9,33.60742444,73.13024357,454.853,-0.937901,0.776844,1.69109
12:51.1,454390,33.60742487,73.13024443,455.039,-2.310911,2.674443,5.778721
12:51.1,454390.1,33.60742583,73.13024427,455.388,2.315647,-1.629342,-4.885005
12:51.2,454390.2,33.60742739,73.13024293,455.908,-0.06079,0.69824,0.368538
12:51.3,454390.3,33.6074289,73.13024137,456.497,-0.142402,-0.339544,0.299449
12:51.4,454390.4,33.60743054,73.13023979,457.204,-0.062173,0.148798,0.059759
12:51.5,454390.5,33.60743047,73.13024059,457.285,-0.702934,1.165117,2.869868
12:51.6,454390.6,33.60743133,73.13024027,457.607,-3.300916,4.714513,12.457686
12:51.7,454390.7,33.60743358,73.13023761,458.403,0.634027,-0.174494,-0.334489
12:51.8,454390.8,33.60743398,73.13023696,458.612,0.348354,-0.928926,-2.69533
12:51.9,454390.9,33.60743479,73.13023632,458.914,-0.092347,-0.79368,-2.859321
12:52.0,454391,33.60743576,73.13023565,459.159,0.022514,0.219953,2.212916
12:52.1,454391.1,33.60743647,73.13023505,459.442,1.371866,-2.237868,-4.510806
12:52.2,454391.2,33.60743666,73.13023489,459.631,-2.025054,2.950778,5.624199
12:52.3,454391.3,33.60743788,73.13023357,460.081,0.128663,-0.714391,-1.306991
12:52.4,454391.4,33.60743843,73.13023328,460.255,-1.948624,2.091665,5.229558
12:52.5,454391.5,33.60743789,73.13023412,460.151,3.037094,-2.001951,-5.914931
12:52.6,454391.6,33.60743845,73.13023383,460.326,-0.946124,0.519238,-0.134444
12:52.7,454391.7,33.60743986,73.13023268,460.652,1.407094,-0.754795,-3.769844
12:52.8,454391.8,33.60739652,73.13028657,448.608,0.435543,0.263589,1.09322
12:52.9,454391.9,33.60739627,73.13028688,448.57,-0.19226,-0.21696,0.20053
12:53.1,454392,33.60739606,73.13028669,448.773,-0.45354,0.022316,0.102651
12:53.1,454392.1,33.60739549,73.13028744,448.669,-0.223043,-0.190595,0.299102
12:53.2,454392.2,33.60739428,73.13028878,448.373,0.016926,-0.014608,-0.35898
12:53.3,454392.3,33.60739433,73.13028893,448.43,0.149435,0.123823,-0.448166
12:53.4,454392.4,33.60739517,73.13028786,448.781,0.508009,0.176148,1.458118
12:53.5,454392.5,33.60739577,73.13028761,448.843,-0.506019,0.418612,1.295579
12:53.6,454392.6,33.60739513,73.13028886,448.635,0.400378,-0.395341,-0.44893
12:53.7,454392.7,33.6073955,73.13028788,448.774,0.141919,0.013813,0.000604
12:53.8,454392.8,33.60739642,73.13028732,448.857,-0.002194,0.283685,0.82235
12:53.9,454392.9,33.60739736,73.13028631,449.142,-0.145145,0.217225,0.644182
12:54.0,454393,33.60739793,73.13028608,449.247,-0.316182,-0.124557,0.132369
12:54.1,454393.1,33.60739732,73.13028641,449.322,0.104477,-0.53455,-0.285936
12:54.6,454393.4,33.60739647,73.1302882,449.172,-1.674156,0.267016,-2.031659
12:58.8,454397.8,33.60799922,73.12989664,522.357,0.906932,-1.232834,-1.572736
12:58.9,454397.9,33.60730228,73.13047376,398.254,1.618637,-2.435146,-5.25825
12:59.0,454398,33.60731134,73.13045828,402.429,0.613225,0.01572,-0.479413
12:59.1,454398.1,33.60732063,73.13044311,406.489,-0.815784,1.00444,2.457315
12:59.2,454398.2,33.60732951,73.13042802,410.375,-0.306211,0.121012,1.720946
12:59.3,454398.3,33.60733775,73.13041446,413.919,0.496913,0.187332,-0.174575
12:59.4,454398.4,33.60734453,73.13040284,417.051,1.608413,-1.872703,-4.736659
12:59.5,454398.5,33.60735157,73.13039103,420.234,2.46387,-2.501213,-5.45167
12:59.6,454398.6,33.60735766,73.13038079,422.919,0.097401,-0.407825,-0.922181
12:59.7,454398.7,33.60736445,73.13036928,425.968,0.89127,-1.777414,-4.569733
12:59.8,454398.8,33.60736972,73.13036011,428.435,-1.556817,1.392266,1.800205
12:59.9,454398.9,33.60737417,73.1303521,430.504,-0.045834,0.609425,-1.766421
13:00.0,454399,33.6073801,73.13034216,433.081,0.159825,-0.261056,-0.905038
13:00.1,454399.1,33.60738467,73.13033413,435.264,-0.655556,1.70405,3.916163
13:00.2,454399.2,33.60738837,73.13032769,436.974,-0.165502,-0.643738,-0.027741
13:00.3,454399.3,33.60739298,73.13032003,439.006,-0.108921,1.167076,3.310872
13:00.4,454399.4,33.6073959,73.13031496,440.245,-1.777144,2.220136,6.602604
13:00.5,454399.5,33.60739967,73.13030835,441.964,-1.159842,1.41187,4.472357
13:00.7,454399.6,33.60740365,73.13030177,443.636,-0.916161,0.721,1.870432
13:00.7,454399.7,33.60740688,73.13029613,445.103,-0.087094,-0.073373,-0.037354
13:00.8,454399.8,33.60740992,73.13029119,446.38,-0.630379,1.174132,1.859883
13:00.9,454399.9,33.60741182,73.13028712,447.443,0.202253,-0.534548,-1.218531
